date,n_total,n_total_liq,classifiable_pct,adv,dec,unch,rana,adv_pct,adv_liq,dec_liq,unch_liq,rana_liq,osc,osc_liq
2018-05-01,1547,1088,0.5846497972878513,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
2018-05-02,1548,1097,0.5807622504537205,677,813,41,-0.0912751677852349,0.45436241610738254,433,597,14,-0.15922330097087378,-4.563758389261745,-7.961165048543689
2018-05-03,1544,1097,0.5855754331595999,643,852,33,-0.13979933110367893,0.43010033444816054,471,563,15,-0.08897485493230174,-10.86916118605643,-11.215733037877225
2018-05-04,1541,1083,0.5817442512619181,1164,329,32,0.5592766242464836,0.7796383121232418,841,192,9,0.6282671829622459,18.747862996122524,21.91979189115937
2018-05-07,1537,1095,0.5784928262989274,934,550,35,0.2587601078167116,0.6293800539083558,664,358,14,0.299412915851272,28.950853535416318,33.698353390481174
2018-05-08,1544,1095,0.5829596412556054,767,726,30,0.027461486939048894,0.5137307434695244,549,490,12,0.05678537054860443,25.964725134952296,31.469154440315535
2018-05-09,1539,1088,0.5799748988983405,1006,488,29,0.3467202141900937,0.6733601070950469,732,308,11,0.4076923076923077,39.24469808943304,46.951190422907494
2018-05-10,1552,1087,0.5827187978294143,1089,410,29,0.45296864576384255,0.7264843228819213,782,244,11,0.5243664717348928,55.71527305375436,65.78728343803836
2018-05-11,1545,1062,0.5794587092297016,811,690,33,0.08061292471685542,0.5403064623584277,545,472,12,0.07177974434611603,50.90125223063095,58.9338701793462
2018-05-14,1549,1082,0.581924849839363,603,893,34,-0.19385026737967914,0.40307486631016043,410,598,14,-0.1865079365079365,32.80759856088055,39.86514844956504
2018-05-15,1547,1099,0.5846475924633636,559,934,41,-0.2511721366376423,0.3744139316811788,404,613,19,-0.2055063913470993,14.307393217541396,22.412142886396197
2018-05-16,1547,1103,0.5845788517949434,1024,467,39,0.3735747820254863,0.6867873910127431,720,313,13,0.39399806389157793,29.655526616055145,37.3529851773887
2018-05-17,1541,1090,0.5869227510238667,807,679,38,0.08613728129205922,0.5430686406460296,585,449,13,0.13152804642166344,28.25802800203278,36.81713953680464
2018-05-18,1552,1076,0.5879538418238108,733,747,46,-0.00945945945945946,0.49527027027027026,490,532,13,-0.0410958904109589,22.142039509457547,27.543708974790125
2018-05-21,1549,1059,0.5864746576309473,1131,364,40,0.5130434782608696,0.7565217391304347,768,228,15,0.5421686746987951,42.92730603677489,48.64043555488147
2018-05-22,1549,1073,0.5846925972396487,561,931,36,-0.2479892761394102,0.3760053619302949,374,625,11,-0.25125125125125125,22.43243466743336,26.763938305582837
2018-05-23,1542,1071,0.5812691344280545,740,761,30,-0.013990672884743505,0.49300466355762823,498,520,8,-0.021611001964636542,16.49708763604252,19.40772593023532
2018-05-24,1551,1075,0.5825688073394495,700,789,40,-0.05977165883143049,0.47011417058428473,457,551,12,-0.09325396825396826,9.05083118868879,9.438977405195434
2018-05-25,1556,1052,0.5879960734819801,690,804,50,-0.07630522088353414,0.46184738955823296,437,551,21,-0.11538461538461539,1.8123496676527227,-0.23802982727200162
2018-05-29,1558,1121,0.582122292295037,568,954,24,-0.2536136662286465,0.3731931668856767,341,675,8,-0.328740157480315,-13.251036048426998,-19.178457966680277
2018-05-30,1555,1101,0.5853624599972171,1296,224,27,0.7052631578947368,0.8526315789473684,927,127,10,0.7590132827324478,21.87986555073615,19.111040274597187
2018-05-31,1558,1108,0.5828943720543388,406,1114,27,-0.46578947368421053,0.26710526315789473,223,832,7,-0.5772511848341232,-6.7452444886804095,-15.060217308812115
2018-06-01,1561,1101,0.5849917081260365,1067,436,43,0.4198270126413839,0.709913506320692,746,304,11,0.42095238095238097,13.094836966341546,5.7088368332421995
2018-06-04,1557,1094,0.5838543837710157,1027,478,42,0.3647840531561462,0.6823920265780731,751,287,11,0.44701348747591524,27.240484451291735,24.740889266709143
2018-06-05,1549,1098,0.5827457486520116,862,634,40,0.15240641711229946,0.5762032085561497,595,445,15,0.14423076923076922,28.57992882647535,25.750453738732524
2018-06-06,1551,1094,0.5822295805739515,1003,492,39,0.34180602006688965,0.6709030100334448,739,291,20,0.4349514563106796,39.05223427085447,41.02091344761438
2018-06-07,1550,1086,0.5829886958919217,759,723,52,0.024291497975708502,0.5121457489878543,536,486,17,0.04892367906066536,31.935068149885296,34.570663068969594
2018-06-08,1550,1090,0.5844174010351098,895,593,41,0.20295698924731181,0.6014784946236559,675,346,13,0.32223310479921646,34.62349033928739,42.548316966810994
2018-06-11,1552,1108,0.5869413893916191,793,706,34,0.058038692461641096,0.5290193462308206,539,499,12,0.038535645472061654,29.50305902024622,34.97159649827363
2018-06-12,1551,1099,0.5876836948915325,747,759,29,-0.00796812749003984,0.4960159362549801,558,489,9,0.0659025787965616,21.67723394978073,29.686989181407775
2018-06-13,1549,1116,0.5864567367981051,471,1022,40,-0.36905559276624245,0.3154722036168788,308,733,15,-0.40826128722382327,-3.1766059190262914,1.31202167856119
2018-06-14,1541,1115,0.589747191011236,797,697,32,0.06693440428380187,0.5334672021419009,582,474,13,0.10227272727272728,-2.6112561247589525,2.5715650800620935
2018-06-15,1534,1121,0.5898442979379998,669,813,35,-0.09716599190283401,0.451417004048583,465,585,13,-0.11428571428571428,-10.31984557936838,-7.192305214977019
2018-06-18,1554,1088,0.5896464646464646,788,702,35,0.05771812080536913,0.5288590604026846,564,485,14,0.07530981887511916,-9.11488469975244,-6.024676133118911
2018-06-19,1544,1123,0.5893255295429208,613,876,45,-0.17662860980523842,0.4116856950973808,398,648,12,-0.2390057361376673,-19.756405254712426,-20.712007638103955
2018-06-20,1542,1114,0.5897830650804758,952,536,36,0.27956989247311825,0.6397849462365591,660,394,13,0.2523719165085389,-5.94619818901182,-8.597233404365342
2018-06-21,1544,1124,0.5898082038359233,446,1049,29,-0.4033444816053512,0.2983277591973244,304,750,18,-0.42314990512333966,-28.254458860816214,-31.972206349090932
2018-06-22,1541,1126,0.5898085585585585,969,526,32,0.2963210702341137,0.6481605351170568,675,394,12,0.2628624883068288,-12.203471848931647,-17.497327513577428
2018-06-25,1552,1135,0.5878200692041522,298,1196,32,-0.6010709504685409,0.1994645247657296,206,867,8,-0.6160298229263746,-43.28846162965841,-48.978435033305665
2018-06-26,1549,1115,0.5885562395075545,907,596,29,0.20691949434464404,0.603459747172322,611,457,11,0.1441947565543071,-29.250163343372257,-37.6386608134727
2018-06-27,1555,1128,0.5871332139413142,344,1161,31,-0.5428571428571428,0.22857142857142856,211,861,8,-0.6063432835820896,-54.58999935197008,-65.28186255826799
2018-06-28,1551,1117,0.5841611479028698,832,651,50,0.12204989885367498,0.5610249494268374,641,411,24,0.21863117870722434,-42.73725705702047,-47.34166762281091
2018-06-29,1550,1099,0.5840683572216097,884,615,34,0.17945296864576385,0.5897264843228819,591,457,15,0.12786259541984732,-29.519322619949016,-36.30452177924992
2018-07-02,1556,1090,0.5899031811894883,766,743,28,0.015241882041086813,0.5076209410205434,513,526,8,-0.012512030798845043,-26.280946393387026,-33.70497078504363
2018-07-03,1535,1010,0.5905276632058029,925,563,38,0.24327956989247312,0.6216397849462365,600,368,15,0.2396694214876033,-11.978845595140275,-18.704757216749616
